Chemical,Dose,time_end,se,sd,mean,median,n
OBS,0.1,15,0.8025201126107564,2.7800112182754537,2.9493939393939392,1.7716666666666667,12
OBS,0.1,16,1.7963928088442207,6.222887230539112,4.139027777777778,1.9608333333333334,12
OBS,0.1,17,1.850311558076872,6.409667256842147,4.11969696969697,2.453333333333333,12
OBS,0.1,18,1.747133982190716,6.052249649568916,4.3654166666666665,2.5233333333333334,12
OBS,0.1,19,2.01557746485592,6.982165151442653,4.444242424242424,2.075,12
OBS,0.1,20,1.5472968377815401,5.359993474856573,4.613787878787878,3.1533333333333333,12
OBS,0.1,21,1.9771387479683191,6.849009530188492,15.979305555555555,19.22416666666667,12
OBS,0.1,22,1.730088482942513,5.993202308092386,15.773888888888889,16.364166666666666,12
OBS,0.1,23,1.6329076112153043,5.656557893381668,15.622638888888888,16.383333333333333,12
OBS,0.1,24,1.5811769090518795,5.477357484465138,17.175416666666667,16.446666666666665,12
OBS,0.1,25,1.4395543657276448,4.98676260339574,18.0175,17.95583333333333,12
OBS,0.1,26,1.818235018555638,6.29855086447861,10.597916666666666,9.41,12
OBS,0.1,27,2.0817411525332328,7.211362888789102,14.029444444444444,12.993333333333332,12
OBS,0.1,28,2.5386009036297246,8.793971490453892,14.057638888888889,15.480833333333333,12
OBS,0.1,29,2.531638683076048,8.769853650988955,13.896805555555556,15.206666666666667,12
OBS,0.1,30,2.6223535838924206,9.084099285424013,13.950694444444444,18.3125,12
OBS,0.1,31,1.2654217110640276,4.383549393127279,17.585694444444446,18.15833333333333,12
OBS,0.1,32,1.427789254365698,4.946007062124544,16.966666666666665,18.798333333333332,12
OBS,0.1,33,1.411860864085777,4.890829499629326,17.97125,18.195,12
OBS,0.1,34,1.319528102079425,4.570979429632992,18.10527777777778,18.110833333333332,12
OBS,0.1,35,1.6055853536957307,5.561910816978903,17.730277777777776,18.765,12
OBS,0.1,36,0.9542076726518703,3.3054723400101818,10.595277777777778,9.7,12
OBS,0.1,37,2.450268090133023,8.487977648550306,10.540277777777778,9.43,12
OBS,0.1,38,2.439049491315389,8.449115282266558,12.910416666666666,12.6175,12
OBS,0.1,39,3.018394877602207,10.45602657062533,14.319305555555555,13.635,12
OBS,0.1,40,3.138766615958962,10.873006503883904,14.480694444444444,14.741666666666667,12
OBS,0.1,41,1.9558205370288895,6.775161081241366,15.781363636363636,18.63,12
OBS,0.1,42,1.202180500569017,4.164475413708246,16.495277777777776,16.9725,12
OBS,0.1,43,1.2236595163209072,4.238880906865938,16.918194444444445,18.016666666666666,12
OBS,0.1,44,1.4179213027199609,4.911823474890445,17.9875,19.6675,12
OBS,0.1,45,1.4502732457622385,5.0238938930360435,17.61583333333333,17.826666666666664,12
OBS,0.1,46,1.3051144752436319,4.521049161631128,11.377222222222223,11.429166666666667,12
OBS,0.1,47,2.33967391423932,8.104868185212101,13.368611111111111,14.440000000000001,12
OBS,0.1,48,2.7524331633944223,9.534708166873337,12.59013888888889,10.381666666666666,12
OBS,0.1,49,2.773261466153539,9.606859524101772,12.320277777777777,10.531666666666666,12
OBS,0.1,50,2.860856713707214,9.910298362630847,12.045,10.855,12
OBS,1,1,1.7969604745281575,6.224853682151696,4.994833333333333,2.1566666666666667,12
OBS,1,2,1.3697174928068234,4.744840579114553,3.5253030303030304,1.1216666666666666,12
OBS,1,3,1.7878637076705228,6.193341557387632,3.825757575757576,1.1633333333333333,12
OBS,1,4,2.217808955365633,7.682715584349066,6.802777777777778,3.021666666666667,12
