Chemical,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,sd,mean,median,n
PFOS,Dark,1,-1.26616791203451,-2.8312992413243,0.298963417255289,0.12797962396738094,0.4235628106307464,5.682691423867317,15.52623352165725,15.333333333333334,180
PFOS,Light,0,NA,NA,NA,1,0.784351332755309,10.523177389700571,12.306410256410256,10.305,180
PFOS,Dark,0,NA,NA,NA,1,0.39677976500623063,5.323359159901944,16.792401433691758,17.113333333333333,180
OBS,Light,0.1,0.432237891737891,-1.81235636518022,2.676832148656,0.8732583910360787,0.6153797118607279,8.256185206168928,12.738648148148147,13.053333333333333,180
OBS,Light,1,-2.90040202595758,-5.19954114660059,-0.60126290531457,0.04139644987006452,0.6321265682031445,8.48086786131533,9.406008230452676,6.897500000000001,180
OBS,Dark,0.1,0.263082737630402,-1.10806273006169,1.63422820532249,0.8732583910360787,0.3833529368250308,5.143219356689708,17.05548417132216,17.834999999999997,180
OBS,Dark,1,-0.979758204525091,-2.44131853839525,0.481802129345066,0.4602483692669401,0.30243559469625697,4.057599291338433,15.812643229166667,16.057499999999997,180
OBS,Light,0,NA,NA,NA,1,0.784351332755309,10.523177389700571,12.306410256410256,10.305,180
OBS,Dark,0,NA,NA,NA,1,0.39677976500623063,5.323359159901944,16.792401433691758,17.113333333333333,180
F53B,Light,0.1,-5.589963896257,-7.70636122589363,-3.47356656662037,3.726608710508117e-8,0.5110643488947123,6.8566477500314775,6.716446360153257,4.286666666666666,180
F53B,Light,1,-5.75000521765057,-7.87194595904344,-3.6280644762577,3.154981520481215e-8,0.5988714335882882,8.034703411716979,6.5564050387596895,3.6925,180
F53B,Dark,0.1,-0.869096835990609,-2.22643111578651,0.488237443805295,0.2564123405360452,0.3042985024332621,4.082592821352955,15.923304597701149,16.332500000000003,180
F53B,Dark,1,1.82423492994461,0.454067335878682,3.19440252401053,0.008939061691661365,0.3871102814543482,5.193629424725993,18.616636363636363,18.398333333333333,180
F53B,Light,0,NA,NA,NA,1,0.784351332755309,10.523177389700571,12.306410256410256,10.305,180
F53B,Dark,0,NA,NA,NA,1,0.39677976500623063,5.323359159901944,16.792401433691758,17.113333333333333,180
PFOS,NA,0.1,-2.97958452564385,-4.53571046992007,-1.42345858136763,5.2571129492862134e-5,0.4095674216719663,7.77099544731613,11.09461038961039,11.0275,360
PFOS,NA,1,-3.29064164057193,-4.8137519894075,-1.76753129173636,4.389149828809558e-6,0.41086011468447936,7.795522572725685,10.783553274682307,11.775,360
PFOS,NA,0,NA,NA,NA,1,0.47967962863759284,9.101281042071145,14.074194915254237,15.778333333333334,360
OBS,NA,0.1,0.816858938041957,-0.638250109067773,2.27196798515169,0.34795550431523237,0.3797166520345457,7.204616915536643,14.891053853296194,16.029999999999998,360
OBS,NA,1,-1.84043054743815,-3.3626531123649,-0.318207982511393,0.014588704615355441,0.39951122971808906,7.580192620343463,12.233764367816091,13.609166666666667,360
OBS,NA,0,NA,NA,NA,1,0.47967962863759284,9.101281042071145,14.074194915254237,15.778333333333334,360
F53B,NA,0.1,-2.75431943632703,-4.3245869241652,-1.18405194848886,2.3314635022919639e-4,0.3837007733760476,7.280210303018432,11.319875478927203,12.785,360
F53B,NA,1,-1.61292884205938,-3.19351872488128,-0.0323389592374848,0.04472027916128063,0.47864154939020065,9.081584873190069,12.461266073194857,12.693333333333333,360
F53B,NA,0,NA,NA,NA,1,0.47967962863759284,9.101281042071145,14.074194915254237,15.778333333333334,360
