Chemical,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,sd,mean,median,n
F53B,Light_3,0.1,150.064779661017,47.019037134618,253.110522187416,0.016661931060986346,29.16616385751231,225.9201337858037,718.606779661017,719.7,60
F53B,Light_3,1,-20.2075172413794,-123.659945942689,83.2449114599301,0.9479637394990582,34.26572593695763,265.4211717990889,548.3344827586207,519.05,60
F53B,Dark_3,0.1,39.7892857142857,-12.5344540747842,92.1130255033556,0.3772981936580644,9.971045180488453,77.23538385662701,549.1642857142857,531.2,60
F53B,Dark_3,1,12.1322727272727,-40.3641531411206,64.6286985956661,0.9479637394990582,14.769684052252675,114.40548072623977,521.5072727272727,514.8,60
F53B,Light_1,0,NA,NA,NA,1,23.13796182268359,179.2258816088731,481.5681818181818,495.95,60
F53B,Dark_1,0,NA,NA,NA,1,10.451188505990094,80.95455806354802,513.3233333333334,516.6,60
F53B,Light_2,0,NA,NA,NA,1,35.589641220677585,275.6761754903626,567.295918367347,595,60
F53B,Dark_2,0,NA,NA,NA,1,15.537163610086463,120.35035181832956,535.841935483871,531.7,60
F53B,Light_3,0,NA,NA,NA,1,29.34308261261731,227.29054057011052,568.542,560.5999999999999,60
F53B,Dark_3,0,NA,NA,NA,1,17.290846294828885,133.93431948340898,509.375,510.65,60
PFOS,Light,0.1,33.3304305757136,-35.5989189395065,102.259780090934,0.45266628368886097,21.712890963447737,291.3090010938603,574.6842767295598,613.4,180
PFOS,Light,1,89.7565196998124,21.3265205686338,158.186518830991,0.014723740102613014,20.684035722150945,277.5054595425808,631.1103658536585,678.95,180
PFOS,Dark,0.1,43.4390993721585,8.78184864303015,78.0963501012868,0.014942976641293626,10.675167915248151,143.2224067783175,562.910067114094,570.7,180
PFOS,Dark,1,47.8618006196464,14.2745226604396,81.4490785788531,0.013869193528186052,7.284680484298377,97.73424454354357,567.3327683615819,546.6,180
PFOS,Light,0,NA,NA,NA,1,17.455185829402996,234.1858924466169,541.3538461538461,542.2,180
PFOS,Dark,0,NA,NA,NA,1,8.489038227321972,113.89239923931746,519.4709677419355,518.1,180
OBS,Light,0.1,89.7794871794872,36.5131663872515,143.045807971723,0.0016814309068706734,14.640146541311882,196.41817720159082,631.1333333333333,633.8,180
OBS,Light,1,75.8671415004749,21.3064200833669,130.427862917583,0.008497751246129948,16.145685782286563,216.61710571526774,617.220987654321,618.9,180
OBS,Dark,0.1,0.773166336276745,-27.5323970789962,29.0787297515497,0.9970736198751028,7.927400256286434,106.35723514743434,520.2441340782123,521.3,180
OBS,Dark,1,-13.4795614919355,-43.6516254270946,16.6925024432236,0.6581371484480273,5.922654433991799,79.46074752987722,505.99140625,493.05,180
OBS,Light,0,NA,NA,NA,1,17.455185829402996,234.1858924466169,541.3538461538461,542.2,180
OBS,Dark,0,NA,NA,NA,1,8.489038227321972,113.89239923931746,519.4709677419355,518.1,180
F53B,Light,0.1,124.983510167993,65.5950017032413,184.372018632745,3.3030348140172805e-5,16.973434253726374,227.72251681773355,666.337356321839,671.3,180
F53B,Light,1,89.3240608228981,29.7799979396075,148.868123706189,0.003767145889335799,18.66215912233694,250.37913842677932,630.6779069767442,670.15,180
F53B,Dark,0.1,12.7629403040415,-12.0460301706638,37.5719107787469,0.5305632482109723,5.469681748606418,73.3834812310432,532.233908045977,525.4000000000001,180
F53B,Dark,1,-0.677634408602216,-25.7211685567937,24.3658997395892,0.9970571349451955,6.341442825517268,85.0793833997097,518.7933333333333,511.7,180
F53B,Light,0,NA,NA,NA,1,17.455185829402996,234.1858924466169,541.3538461538461,542.2,180
F53B,Dark,0,NA,NA,NA,1,8.489038227321972,113.89239923931746,519.4709677419355,518.1,180
PFOS,NA,0.1,36.2578032137354,-4.39673158838502,76.9123380158559,0.08742111649552453,12.201767802776251,231.5122664236869,568.9883116883117,581.8,360
PFOS,NA,1,65.275356628063,25.4833700527051,105.067343203421,6.121163396710649e-4,10.914072797763625,207.07997153891588,598.0058651026393,579.3,360
PFOS,NA,0,NA,NA,NA,1,10.318836319214018,195.7861534271076,532.7305084745763,522.15,360
OBS,NA,0.1,43.1126670128889,10.0175849705034,76.2077490552744,0.007874828934270384,8.818706461253333,167.32319060402375,575.8431754874651,559.9,360
OBS,NA,1,35.3960432495617,0.774527581655612,70.0175589174677,0.044239258745288,9.42458259393452,178.81888195926535,568.1265517241379,541.1,360
OBS,NA,0,NA,NA,NA,1,10.318836319214018,195.7861534271076,532.7305084745763,522.15,360
F53B,NA,0.1,66.5551237093318,31.0952379339018,102.015009484762,7.617144680460708e-5,9.581195128863083,181.79039588230694,599.2856321839081,554.7,360
F53B,NA,1,43.1671176381834,7.47413084659734,78.8601044297695,0.014600337365795246,10.351484521384794,196.40560950932343,575.8976261127597,542.4,360
F53B,NA,0,NA,NA,NA,1,10.318836319214018,195.7861534271076,532.7305084745763,522.15,360
