Chemical,Dose,time_end,se,sd,mean,median,n
OBS,0,41,148.6113750880314,514.8049044702922,824.4166666666666,950.0500000000001,12
OBS,0,42,120.63670772198651,417.8978140646347,965.76,1045,12
OBS,0,43,59.775236418511035,207.0674930226052,976.0333333333333,911.6,12
OBS,0,44,86.48403023170839,299.5894688092834,973.1125000000001,1065.4,12
OBS,0,45,59.99421367601358,207.8260524939982,935.5857142857143,948.2,12
OBS,0,46,154.0116478279051,533.5119979906731,864.1,847.8,12
OBS,0,47,188.11639606822413,651.6543114538288,809.4818181818182,758.8,12
OBS,0,48,210.82546449962226,730.3208320853088,872.1444444444445,929.1,12
OBS,0,49,194.01636946497678,672.0924188267893,746.6777777777778,650.9,12
OBS,0,50,174.20551677278786,603.4656120185216,595.34,321.2,12
OBS,0.1,1,90.21130505987628,312.5011275616021,443.6454545454545,389.8,12
OBS,0.1,2,89.15617086343661,308.84603548752835,258.3181818181818,91,12
OBS,0.1,3,102.56569875258522,355.29800270656284,243.75454545454545,35.1,12
OBS,0.1,4,110.24885926710068,381.91325145425844,248.6818181818182,64.3,12
OBS,0.1,5,117.3587075051218,406.5424882189717,275.74545454545455,96.4,12
OBS,0.1,6,131.7784980391511,456.49410789785065,343.96363636363634,131.1,12
OBS,0.1,7,142.46137918961077,493.50069374548275,368.1545454545455,90.5,12
OBS,0.1,8,155.8971227891631,540.0434748492687,392.44545454545454,79.9,12
OBS,0.1,9,159.83543046938416,553.6861728452319,394.7,95,12
OBS,0.1,10,132.0613003083849,457.4737636954681,338.14166666666665,107.5,12
OBS,0.1,11,108.08420127101806,374.4146561938078,243.975,94.85,12
OBS,0.1,12,96.66394170662932,334.85371659151633,207.03333333333333,68.95,12
OBS,0.1,13,116.27479175199454,402.78769390789034,261.15,112.75,12
OBS,0.1,14,118.94677919794911,412.0437299350494,340.7083333333333,141.95,12
OBS,0.1,15,48.15120675664538,166.80067309652722,176.96363636363637,106.3,12
OBS,0.1,16,107.78356853065324,373.3732338323467,248.34166666666667,117.65,12
OBS,0.1,17,111.01869348461233,384.58003541052886,247.1818181818182,147.2,12
OBS,0.1,18,104.82803893144296,363.134978974135,261.925,151.39999999999998,12
OBS,0.1,19,120.9346478913552,418.9299090865592,266.6545454545455,124.5,12
OBS,0.1,20,92.83781026689242,321.5996084913944,276.8272727272727,189.2,12
OBS,0.1,21,118.62832487809916,410.94057181130955,958.7583333333333,1153.45,12
OBS,0.1,22,103.80530897655079,359.5921384855432,946.4333333333334,981.8499999999999,12
OBS,0.1,23,97.97445667291825,339.39347360290003,937.3583333333333,983,12
OBS,0.1,24,94.87061454311278,328.6414490679083,1030.525,986.8,12
OBS,0.1,25,86.37326194365869,299.2057562037444,1081.05,1077.35,12
OBS,0.1,26,109.09410111333827,377.9130518687166,635.875,564.5999999999999,12
OBS,0.1,27,124.90446915199398,432.68177332734615,841.7666666666667,779.5999999999999,12
OBS,0.1,28,152.31605421778346,527.6382894272334,843.4583333333334,928.8499999999999,12
OBS,0.1,29,151.89832098456287,526.1912190593373,833.8083333333333,912.4,12
OBS,0.1,30,157.34121503354527,545.0459571254409,837.0416666666666,1098.75,12
OBS,0.1,31,75.92530266384165,263.0129635876367,1055.1416666666667,1089.5,12
OBS,0.1,32,85.66735526194185,296.7604237274726,1018,1127.9,12
OBS,0.1,33,84.71165184514662,293.44976997775956,1078.275,1091.7,12
OBS,0.1,34,79.17168612476549,274.2587657779795,1086.3166666666666,1086.65,12
OBS,0.1,35,96.33512122174385,333.71464901873424,1063.8166666666666,1125.9,12
OBS,0.1,36,57.25246035911223,198.32834040061093,635.7166666666667,582,12
OBS,0.1,37,147.01608540798136,509.2786589130183,632.4166666666667,565.8,12
OBS,0.1,38,146.34296947892335,506.9469169359935,774.625,757.05,12
OBS,0.1,39,181.10369265613244,627.3615942375199,859.1583333333333,818.1,12
OBS,0.1,40,188.3259969575377,652.3803902330342,868.8416666666667,884.5,12
OBS,0.1,41,117.34923222173336,406.5096648744819,946.8818181818182,1117.8,12
OBS,0.1,42,72.13083003414103,249.86852482249478,989.7166666666667,1018.35,12
OBS,0.1,43,73.41957097925442,254.33285441195625,1015.0916666666667,1081,12
OBS,0.1,44,85.07527816319765,294.70940849342674,1079.25,1180.0500000000002,12
OBS,0.1,45,87.0163947457343,301.4336335821626,1056.95,1069.6,12
OBS,0.1,46,78.3068685146179,271.26294969786767,682.6333333333333,685.75,12
OBS,0.1,47,140.38043485435924,486.2920911127261,802.1166666666667,866.4000000000001,12
OBS,0.1,48,165.14598980366532,572.0824900124002,755.4083333333333,622.9,12
OBS,0.1,49,166.39568796921233,576.4115714461062,739.2166666666667,631.9000000000001,12
OBS,0.1,50,171.6514028224328,594.6179017578507,722.7,651.3,12
OBS,1,1,107.81762847168946,373.4912209291018,299.69,129.4,12
OBS,1,2,82.18304956840939,284.6904347468731,211.51818181818183,67.3,12
OBS,1,3,107.27182246023136,371.6004934432579,229.54545454545456,69.8,12
OBS,1,4,133.06853732193798,460.96293506094395,408.1666666666667,181.3,12
OBS,1,5,145.8685603167759,505.3035153911623,452.44,152.3,12
OBS,1,6,140.38715054105572,486.31535493385815,369.3,106.30000000000001,12
OBS,1,7,143.80043604734794,498.1393227691314,336.14,77.25,12
OBS,1,8,129.04719263093608,447.0325884218186,333.28,114.3,12
OBS,1,9,122.57501693974095,424.6123141564942,292.38,120.45,12
OBS,1,10,152.67521992051553,528.8824759181697,487.2,220.60000000000002,12
OBS,1,11,123.55380609273031,428.002939242244,375.56,183.9,12
OBS,1,12,140.1311216325624,485.4284447784246,352.1,44.4,12
OBS,1,13,129.63750662906165,449.0774960961638,341.3,148.7,12
OBS,1,14,135.33782636561875,468.8239829023729,420.3777777777778,247.3,12
OBS,1,15,160.51980436255394,556.0569135539195,485.2111111111111,163.9,12
OBS,1,16,182.8982853583845,633.5782457159056,529.23,230.5,12
OBS,1,17,155.44046689971051,538.4615724450539,453.15,216.3,12
OBS,1,18,141.8183470343508,491.2731650178612,413.36,208.2,12
OBS,1,19,167.34449232380226,579.698326143291,482.84,209.05,12
OBS,1,20,170.75723985519022,591.5204303788294,534.62,451.05,12
OBS,1,21,121.8910413130553,422.2429530833776,842.6,761.05,12
OBS,1,22,81.8760938676474,283.62710900808776,1035.6375,1000.8,12
OBS,1,23,59.3704547132422,205.6652880636052,1003.225,991.9,12
OBS,1,24,56.41418986790808,195.4244862381083,998.8875,983.3,12
OBS,1,25,70.93306997914772,245.71936228144497,921.6333333333333,925,12
OBS,1,26,105.54111233988107,365.6051377200172,621.0545454545454,445.8,12
OBS,1,27,180.77875428268666,626.2359746932461,883.5,927.4,12
OBS,1,28,169.38934360600354,586.7818987726808,843.1454545454545,822.1,12
OBS,1,29,180.66127333166392,625.8290087410603,747.7727272727273,965.6,12
OBS,1,30,180.71199374091964,626.0047093926835,828.9727272727273,845.2,12
OBS,1,31,103.20990708568108,357.5296058337254,890.9714285714286,1063.9,12
OBS,1,32,38.95394411230732,134.9404207154296,1037.4,1048.6,12
OBS,1,33,50.69982125215038,175.62933268676957,999.2666666666667,1101.1,12
OBS,1,34,57.203415261613465,198.15844319915087,925.2888888888889,981,12
OBS,1,35,45.74056238853046,158.4499560474176,850.6,910.6500000000001,12
OBS,1,36,69.53009834422484,240.85932597491615,551.4090909090909,595.1,12
OBS,1,37,133.3798746801667,462.0414393064367,350.0181818181818,187.8,12
OBS,1,38,107.44475585437412,372.1995522932191,345.6454545454545,208.3,12
OBS,1,39,140.07867745944733,485.24677283363206,333.23636363636365,90.5,12
OBS,1,40,129.61037567062863,448.98351169923575,356.34,146.75,12
OBS,1,41,94.5882491380404,327.66330661213806,1034.7,1026.3,12
OBS,1,42,63.40920721412474,219.65593712505407,963.425,1048.25,12
OBS,1,43,60.35594335397425,209.079120855665,947.91,994.25,12
OBS,1,44,67.0809632086481,232.3752729960742,910.6,956.7,12
OBS,1,45,67.24648854938243,232.9486695962582,874.76,845.75,12
OBS,1,46,70.39563831615844,243.85764438965765,659.6454545454545,577.3,12
OBS,1,47,163.26537715874693,565.5678567116898,581.7636363636364,243.8,12
