Chemical,Dose,time_end,se,sd,mean,median,n
F53B,1,26,0.8742875887708735,3.028621048356076,6.036363636363636,5.5,12
F53B,1,27,1.4830098387462511,5.137296777666069,7.55,7.3999999999999995,12
F53B,1,28,3.695515812604801,12.801642295211403,13.725,10.8,12
F53B,1,29,4.135607725912392,14.326165402909291,13.508333333333333,10.55,12
F53B,1,30,3.412949937037939,11.822805389277422,14.845454545454546,10.3,12
F53B,1,31,0.6694864608131529,2.319169130215702,9.336363636363636,9.3,12
F53B,1,32,0.9312422462561079,3.2259177693402936,10.963636363636365,9.6,12
F53B,1,33,0.638262319018433,2.2110055301933222,9.163636363636364,9.4,12
F53B,1,34,0.924776795346921,3.2035207904031857,10.136363636363637,9.6,12
F53B,1,35,0.93497690783346,3.238855016542392,10.027272727272727,10.2,12
F53B,1,36,3.6019845820454215,12.477640608364833,15.766666666666666,11.4,12
F53B,1,37,4.683577045314183,16.224386807294973,16.445454545454545,10.8,12
F53B,1,38,5.046095099933786,17.480186185819335,19.80909090909091,15.8,12
F53B,1,39,4.820415862859665,16.698410376167818,17.19090909090909,9.5,12
F53B,1,40,4.503481817976896,15.600518639397276,15.027272727272727,10.4,12
F53B,1,41,1.6865331124510834,5.842322078825102,10.045454545454545,9.6,12
F53B,1,42,0.6841052550594829,2.36981011897578,10.4,9.5,12
F53B,1,43,0.4563358678018026,1.580793816697513,10.39090909090909,11,12
F53B,1,44,0.643993224131491,2.2308579678516676,8.154545454545454,8.1,12
F53B,1,45,0.8269788022639635,2.8647386046072816,9.345454545454546,9.8,12
F53B,1,46,5.085478931191826,17.616615779290626,23.683333333333334,20.9,12
F53B,1,47,4.780333105125583,16.559559630362006,20.008333333333333,9.8,12
F53B,1,48,3.946331885882808,13.670494659756255,18.566666666666666,15.65,12
F53B,1,49,4.196654511740166,14.537637672294254,22.69090909090909,18.2,12
F53B,1,50,4.1156096054220725,14.256889881419058,15.99090909090909,14.1,12
OBS,0,1,2.059708472065644,7.135039444795514,9.416666666666666,8.45,12
OBS,0,2,5.622578042000292,19.477181676531284,15.633333333333333,6.300000000000001,12
OBS,0,3,5.147496204147912,17.831449914704244,14.466666666666667,8.149999999999999,12
